176#518,358,505
202#588,642,504
173#508,616,497
213#631,582,501
203#599,603,369
249#736,355,505
90#266,473,285
176#525,449,503
204#607,400,493
90#269,124,473
155#455,338,481
203#599,624,500
186#555,479,385
172#505,520,447
211#625,540,478
54#162,458,152
204#595,542,483
210#624,349,469
173#515,649,475
90#269,123,284
207#612,507,495
162#481,614,352
152#454,247,506
202#598,466,521
132#394,147,406
227#674,524,504
216#639,299,502
226#677,367,495
124#368,492,417
123#362,133,372
75#224,249,234
178#529,407,413
227#671,531,508
175#522,652,503
163#483,573,435
228#674,616,515
227#673,377,506
235#699,526,498
212#626,611,489
200#585,474,491
119#357,643,346
105#312,518,383
180#538,507,412
217#646,254,484
158#466,538,505
179#525,451,443
214#636,593,479
194#577,554,504
163#482,584,439
51#153,202,207
218#639,537,493
228#672,496,503
207#608,614,501
199#592,660,497
179#533,250,486
119#354,354,318
111#325,374,309
189#557,503,439
215#637,479,504
204#606,369,502
162#482,586,358
182#540,210,445
71#211,213,153
223#645,470,508
122#364,593,326
160#475,459,417
215#642,440,501
199#594,480,512
204#606,644,445
244#731,462,510
151#449,169,446
231#686,444,501
195#585,519,394
194#572,700,503
168#501,630,423
194#576,282,480
244#730,466,490
185#545,702,406
200#593,515,483
22#66,506,57
238#704,512,507
201#594,641,466
185#549,554,466
220#653,482,499
202#604,367,479
171#510,520,453
230#687,581,507
175#520,492,456
190#560,537,447
194#579,546,422
213#632,491,506
235#696,630,476
229#679,655,514
169#500,310,444
188#560,578,472
218#640,392,490
217#631,391,505
229#679,534,470
11#31,550,45
467#1391,519,496
