166#498,165,262
442#1324,523,504
418#1250,475,495
450#1339,511,488
442#1321,524,498
460#1376,503,519
442#1317,547,493
443#1327,486,495
465#1389,511,520
426#1270,461,497
455#1357,511,512
448#1334,482,507
409#1222,468,467
448#1340,500,508
404#1205,432,474
462#1375,501,507
419#1248,530,464
342#1023,461,383
370#1103,412,420
429#1283,503,498
459#1366,513,508
399#1192,499,463
461#1370,534,507
320#956,330,403
441#1320,514,510
450#1346,529,518
433#1287,465,497
446#1332,471,498
451#1351,481,516
435#1303,468,502
436#1305,536,486
411#1223,511,453
461#1374,526,513
409#1217,497,455
411#1224,539,467
465#1391,510,512
457#1365,519,516
289#859,326,351
459#1367,484,521
452#1351,510,509
476#1422,529,528
453#1354,477,513
436#1300,476,505
474#1417,490,531
416#1237,526,483
450#1339,488,497
453#1350,498,510
483#1441,516,533
438#1312,479,491
396#1187,453,442
467#1396,536,511
447#1335,498,503
392#1174,401,487
441#1316,505,491
438#1305,515,489
407#1217,417,504
453#1349,508,497
428#1275,510,496
448#1341,542,504
450#1341,539,497
457#1362,530,504
412#1232,519,472
335#1004,360,396
447#1338,515,499
450#1347,478,511
452#1346,505,512
473#1416,528,518
319#953,327,375
414#1236,493,463
314#933,492,340
453#1356,487,503
370#1108,371,419
462#1375,483,516
442#1309,506,489
491#1460,538,524
454#1353,510,500
455#1358,467,504
447#1330,497,497
452#1347,515,509
413#1234,421,471
411#1223,471,467
404#1206,413,480
464#1381,487,522
442#1319,481,505
420#1252,491,482
463#1377,509,522
461#1373,520,513
460#1365,509,514
440#1313,453,519
413#1230,512,465
349#1041,446,408
430#1282,434,499
421#1255,522,471
443#1317,537,505
346#1023,540,372
457#1358,524,510
404#1203,522,439
463#1379,536,518
422#1257,430,503
508#1515,517,507
