306#883,559,508
195#577,587,489
231#680,538,467
213#633,498,481
221#655,615,490
218#645,413,491
229#677,571,497
201#602,200,501
225#666,564,486
263#779,526,500
264#786,402,508
217#636,647,446
230#674,477,501
216#639,415,486
180#532,536,429
167#494,581,432
244#719,516,500
224#668,327,468
183#541,598,407
210#627,671,504
229#679,519,508
236#696,589,489
231#686,384,499
175#518,481,424
213#631,612,457
217#646,498,466
243#727,657,504
227#674,379,460
240#703,479,483
234#695,637,492
220#656,302,494
219#643,562,433
244#721,476,508
209#619,586,486
228#675,299,509
175#525,178,449
108#314,575,252
220#658,547,507
228#673,460,458
161#483,699,378
239#707,582,504
134#399,671,329
249#735,497,503
157#467,673,335
243#718,471,518
206#614,619,475
202#599,469,429
229#677,469,500
234#695,542,505
194#574,397,415
223#658,642,487
179#534,646,507
130#389,482,272
192#573,265,471
227#672,599,503
240#708,482,501
242#716,618,484
209#622,422,488
200#596,622,481
218#647,480,497
232#685,519,509
203#605,634,462
123#367,591,374
218#646,496,503
234#691,417,471
307#919,509,459
33#99,551,135
164#488,507,352
223#657,521,507
160#480,220,471
222#663,381,511
209#621,522,477
209#625,491,473
193#572,595,435
222#662,615,484
227#668,500,506
183#540,573,400
196#575,433,444
238#697,544,496
228#671,604,503
226#659,429,469
118#347,644,284
226#671,620,505
192#566,535,439
51#151,554,227
118#351,483,318
212#628,519,483
192#567,479,487
227#670,545,497
222#656,394,495
250#736,379,501
215#638,330,468
228#676,398,508
58#168,587,205
231#676,349,500
218#648,368,504
308#920,476,468
253#745,484,484
199#586,541,499
292#871,477,493
