433#1130,505,523
376#938,526,520
412#1024,499,498
392#999,519,501
336#868,514,502
360#919,524,506
366#970,556,518
310#803,553,439
366#916,506,449
402#1041,532,516
279#786,448,455
392#1045,473,515
320#868,532,515
382#1043,403,511
377#965,521,470
385#1016,513,505
179#453,507,266
366#961,619,518
366#939,472,506
399#1039,524,514
422#1089,508,520
246#675,591,439
360#940,515,480
372#971,533,517
390#1004,530,502
268#739,617,490
399#1027,536,510
158#428,547,198
437#1091,521,539
393#1004,513,513
378#967,480,498
367#963,513,510
374#966,530,513
357#946,491,499
314#828,410,506
268#726,488,427
388#1014,508,517
347#926,527,501
91#248,541,181
287#791,620,511
391#1018,524,496
390#990,498,512
383#986,503,513
330#872,498,473
326#879,495,502
385#1008,574,505
376#974,504,512
313#844,547,504
335#901,571,497
334#896,580,480
46#134,54,137
387#1035,461,507
394#1018,453,523
389#972,534,469
371#944,530,513
353#906,470,465
361#983,427,508
387#1029,560,527
428#1090,525,512
320#875,410,514
375#958,525,502
143#420,588,316
381#993,494,504
292#812,580,513
400#1040,515,524
337#869,554,456
368#949,449,510
402#1025,558,525
300#829,375,470
397#1063,495,529
25#68,460,82
383#966,535,503
373#963,543,519
348#886,493,499
359#931,500,506
389#992,576,494
384#992,485,504
392#1016,519,511
369#965,477,519
399#1028,551,513
380#1007,493,514
307#839,590,507
415#1036,480,518
239#633,530,340
385#1003,493,505
323#848,402,495
432#1111,503,542
281#773,366,480
332#894,506,512
370#965,485,496
415#1055,492,499
393#1000,512,506
352#936,514,502
284#803,601,505
292#780,424,389
298#794,533,425
381#1027,465,508
369#963,551,517
409#1050,480,510
539#1551,538,538
