406#1081,478,515
402#1005,546,515
418#1071,491,512
468#1179,525,533
365#954,544,494
395#1031,517,493
394#1002,471,505
425#1070,526,506
420#1070,499,505
419#1092,553,521
427#1115,499,526
396#1025,528,514
379#1006,526,505
374#1009,433,481
414#1087,539,509
450#1189,531,541
427#1097,541,512
392#1035,455,517
397#1046,460,506
371#989,507,488
350#934,576,514
393#1017,533,510
396#1009,470,504
254#746,260,492
401#1048,536,523
378#987,422,513
379#1002,505,509
398#1033,533,512
345#926,406,482
428#1118,530,509
376#1001,407,508
410#1074,536,502
424#1089,519,519
428#1091,498,514
389#991,471,507
418#1069,514,503
420#1076,510,512
398#1032,552,508
341#932,484,495
360#935,510,510
403#1061,488,507
377#985,528,493
396#1028,515,502
436#1163,481,533
388#1051,539,502
198#557,581,405
368#1025,381,522
454#1208,499,549
402#1008,472,507
412#1075,461,529
342#924,462,499
393#1036,544,508
367#991,480,496
375#999,576,496
380#1008,508,510
228#681,228,464
417#1052,517,512
443#1131,524,516
404#1053,495,509
392#1029,497,497
327#876,419,480
355#930,480,443
388#1021,531,502
400#1027,545,508
365#970,516,514
403#1057,475,520
436#1110,538,513
446#1138,504,530
308#843,545,500
333#942,464,498
413#1078,504,505
417#1071,465,537
225#626,582,405
435#1137,519,525
393#1045,451,523
445#1135,518,517
399#1030,454,504
327#907,360,510
257#736,264,445
409#1056,476,511
171#508,171,342
403#1047,517,515
408#1038,494,504
454#1143,514,533
428#1111,477,532
366#943,503,505
431#1107,478,530
351#945,487,514
461#1180,526,537
407#1067,520,519
380#984,545,484
415#1080,505,513
395#1010,491,464
355#950,526,523
399#1049,536,513
357#973,448,517
318#918,325,514
427#1106,538,505
252#646,525,338
510#1462,512,509
