361#892,496,505
294#710,511,514
360#888,530,500
304#765,576,505
256#644,551,501
319#791,638,530
200#548,544,483
314#790,491,507
293#743,495,508
307#774,582,513
272#734,383,517
323#829,503,500
310#795,456,510
320#826,373,509
108#298,341,307
271#715,567,504
157#464,157,477
263#702,754,508
336#861,449,507
297#775,396,510
339#850,495,513
302#765,496,478
275#715,497,507
303#777,498,468
327#818,519,507
288#737,528,506
317#819,385,510
293#757,364,483
317#809,564,513
335#831,559,498
374#925,527,518
345#855,442,510
268#720,493,502
305#780,448,502
332#835,540,503
266#705,579,514
308#787,495,517
327#832,554,513
215#575,385,499
337#842,563,504
347#880,488,507
271#718,395,516
302#777,468,493
351#871,562,508
333#840,483,506
321#856,600,516
307#788,576,503
224#582,340,505
321#865,397,510
272#744,322,511
287#748,621,530
277#743,337,491
288#743,421,505
204#536,565,383
251#681,633,500
314#841,432,505
237#587,366,513
325#812,555,499
286#749,369,498
360#909,455,503
243#662,679,458
308#799,570,473
230#631,264,480
335#855,530,500
316#786,492,506
277#697,576,503
314#826,424,503
324#867,403,507
300#765,627,507
184#498,221,377
302#803,432,510
308#791,538,510
307#783,397,515
300#780,428,504
236#623,543,467
306#776,384,503
367#921,497,515
352#869,495,507
328#821,507,510
348#875,531,507
280#724,530,482
300#777,600,500
308#829,374,506
289#766,613,503
303#763,391,512
216#621,594,495
286#734,630,501
257#657,478,408
239#606,460,464
242#650,590,500
217#550,544,321
198#525,221,435
240#670,499,486
226#582,506,413
333#840,518,513
329#831,442,520
170#458,740,402
333#816,498,498
62#175,450,183
501#1467,501,501
