463#1302,493,512
485#1265,516,533
464#1200,512,517
436#1130,498,502
425#1117,501,497
452#1191,524,506
439#1159,508,514
449#1166,509,502
427#1123,502,492
455#1188,492,525
404#1090,544,486
489#1265,541,538
445#1165,491,512
426#1143,507,510
437#1182,526,518
434#1164,550,520
427#1151,527,513
424#1147,556,522
397#1086,540,504
377#1067,513,512
426#1169,472,501
460#1249,519,533
341#977,348,504
456#1246,508,511
470#1277,504,523
331#966,331,510
414#1145,559,513
449#1197,508,504
457#1226,528,510
398#1090,557,509
334#948,337,507
417#1148,497,508
455#1228,506,507
360#963,522,423
450#1206,516,515
466#1233,496,540
437#1164,538,512
425#1124,506,505
424#1143,488,501
439#1192,512,523
433#1188,475,511
363#996,500,478
467#1245,507,506
407#1126,447,509
316#933,315,511
447#1214,533,517
403#1113,466,512
443#1189,484,511
455#1197,515,509
221#591,509,273
376#1066,491,510
425#1143,519,502
374#1043,432,515
415#1154,452,520
453#1231,564,532
372#1057,524,483
468#1234,502,520
418#1142,546,510
462#1232,512,511
284#837,284,462
336#965,480,483
448#1184,512,509
480#1259,528,515
473#1229,524,519
463#1235,521,516
424#1141,521,521
412#1087,551,501
428#1156,565,513
450#1178,536,512
424#1156,542,515
441#1192,523,511
490#1330,519,540
391#1082,453,509
417#1133,519,489
454#1219,543,525
438#1182,489,505
329#892,529,406
433#1166,492,507
285#747,516,318
453#1211,522,509
380#1013,500,483
252#745,252,420
403#1100,470,493
488#1334,520,530
451#1190,539,501
312#864,338,463
459#1232,536,515
404#1099,500,504
443#1177,515,490
460#1200,509,519
400#1091,462,498
352#969,465,456
434#1177,514,510
387#1051,516,496
435#1174,522,511
413#1122,559,509
441#1178,533,513
369#1029,402,512
394#1092,535,510
512#1488,515,511
