444#1093,530,540
358#859,536,514
358#868,525,502
339#854,498,523
318#781,551,508
291#758,449,513
354#888,531,515
303#780,537,523
265#695,464,452
294#800,620,514
240#655,508,435
366#946,527,501
325#862,485,497
300#782,493,508
347#869,556,532
355#934,452,507
177#466,202,331
358#877,520,506
355#896,523,515
341#866,563,512
264#695,448,435
348#879,490,503
288#790,667,515
313#797,509,469
291#770,547,501
365#914,460,520
317#896,363,502
313#809,490,509
341#910,526,501
362#906,553,499
275#749,584,504
23#68,468,93
335#847,444,508
351#865,473,508
307#780,510,467
349#880,518,505
295#762,571,503
292#772,598,505
350#877,552,496
201#553,475,442
277#731,545,504
336#881,560,531
309#802,516,486
351#874,494,516
377#941,507,516
258#681,398,456
294#758,472,502
60#173,569,166
269#705,532,513
326#816,592,482
332#869,464,506
307#782,449,511
181#486,615,335
302#789,438,473
368#920,512,506
320#867,375,522
356#896,507,509
292#777,566,508
308#783,500,484
192#562,575,407
200#551,558,415
336#857,464,528
367#954,549,513
340#863,464,511
364#892,482,511
271#711,505,505
141#395,272,342
353#894,453,519
213#596,561,467
250#689,388,477
338#883,422,523
326#806,497,457
349#887,494,514
376#928,492,505
379#967,537,507
313#811,446,511
280#757,323,507
265#714,607,505
345#878,492,517
293#769,394,506
170#451,574,371
364#925,589,520
304#825,383,506
375#950,510,509
205#576,441,448
329#880,506,492
239#634,603,471
166#479,189,439
315#816,534,518
354#873,493,508
322#854,356,511
348#928,440,511
353#907,481,515
300#760,466,504
16#43,22,60
330#824,503,507
335#854,438,517
332#856,456,504
374#947,559,528
510#1457,520,511
