208#542,309,516
334#789,493,546
275#672,486,511
341#830,501,501
220#578,520,435
318#830,545,504
312#762,532,502
251#683,540,474
274#705,450,497
268#749,359,513
322#810,463,512
262#702,546,518
222#626,648,503
235#596,388,466
351#919,523,508
312#800,547,519
282#725,538,495
330#823,492,498
290#755,525,505
325#826,583,510
207#557,271,416
178#496,324,414
285#733,491,502
311#780,594,515
325#807,409,508
161#463,556,429
321#803,563,477
147#414,605,385
157#434,575,309
210#592,237,503
239#649,619,502
304#816,415,517
323#800,524,525
337#842,492,508
347#854,516,511
316#812,559,503
208#550,621,434
166#485,175,502
267#730,459,501
306#789,549,471
284#723,542,500
322#817,448,505
308#759,395,519
310#800,527,517
39#113,581,150
165#416,618,322
304#771,541,508
278#719,521,465
327#809,556,515
308#788,489,505
325#809,533,505
303#771,588,509
288#761,519,520
302#773,548,494
314#795,482,513
243#658,515,508
271#736,457,514
281#700,565,461
352#888,497,511
255#679,369,508
158#395,513,274
268#692,555,498
211#607,218,505
339#861,542,518
272#711,503,487
271#693,338,456
56#148,489,166
250#656,381,503
267#695,327,498
293#755,457,505
271#735,411,506
318#830,408,506
259#670,572,503
277#711,469,500
326#809,438,510
229#620,532,476
279#714,462,504
182#535,630,484
278#735,402,492
108#275,520,181
243#672,448,494
288#751,547,500
358#870,525,522
317#798,534,505
291#739,424,511
285#754,530,508
339#852,434,517
226#666,227,511
294#737,514,510
294#750,559,490
309#779,517,512
317#774,556,507
276#708,576,507
172#451,414,311
266#702,383,515
174#499,220,439
272#724,597,504
326#833,594,507
342#841,501,513
52#154,53,52
