228#591,385,527
267#650,646,551
332#790,493,513
300#717,461,493
254#651,546,502
298#774,538,496
315#822,464,515
255#664,636,505
170#463,531,491
282#722,555,496
238#652,375,489
243#641,572,494
288#717,401,512
248#681,340,489
181#494,268,460
254#651,573,386
311#788,581,502
163#437,629,414
124#363,518,354
174#491,711,374
258#679,353,497
234#620,489,498
226#622,707,502
314#774,533,496
308#791,519,520
280#725,586,515
69#187,962,310
204#553,315,499
271#734,519,511
263#661,628,482
276#704,608,499
323#795,509,509
178#533,184,424
246#655,540,506
204#565,533,471
237#612,589,456
246#641,520,442
193#550,262,502
196#504,322,383
319#801,484,504
258#711,559,500
301#761,565,503
106#275,368,188
284#730,585,509
225#585,521,479
224#590,539,418
299#747,536,506
267#737,307,493
327#847,449,524
68#197,633,238
219#613,330,467
245#630,424,507
267#728,449,488
305#799,452,508
241#621,326,502
340#834,471,497
290#718,528,510
301#788,517,502
325#810,507,524
293#733,598,507
324#821,436,510
205#515,359,357
117#304,247,318
314#813,518,498
243#630,586,455
274#711,534,506
301#811,518,503
343#836,506,506
268#694,365,497
325#848,464,516
283#727,602,514
250#663,598,500
260#689,600,502
186#525,664,501
236#644,331,497
128#351,601,365
332#801,522,528
289#729,531,465
262#679,622,507
301#785,505,514
174#487,186,451
270#679,539,505
225#592,473,509
303#756,492,504
250#686,440,497
310#804,428,507
276#702,592,511
62#179,80,238
254#681,514,510
318#790,509,499
288#717,470,508
292#742,504,501
266#683,477,496
274#701,559,499
261#685,466,505
284#738,544,507
293#755,408,493
294#742,466,507
327#814,583,505
505#1493,512,505
