475#1287,512,509
433#1196,537,501
463#1284,529,515
474#1308,502,510
449#1241,522,493
474#1300,506,513
472#1289,512,526
442#1264,462,520
481#1321,518,499
448#1249,456,514
66#193,65,118
508#1382,525,532
481#1309,513,516
491#1351,524,517
413#1166,536,494
445#1230,571,507
415#1146,519,458
466#1297,507,506
481#1314,540,512
456#1250,508,502
463#1330,482,526
470#1298,552,510
482#1334,554,501
452#1249,498,509
429#1218,511,513
474#1315,520,523
439#1220,543,489
430#1195,468,497
482#1307,542,520
491#1348,543,515
481#1321,539,519
486#1333,526,524
403#1144,525,461
324#928,352,417
463#1273,511,504
438#1234,563,505
487#1353,538,519
452#1264,481,516
478#1329,506,511
469#1301,545,512
459#1265,545,509
348#981,393,418
472#1336,533,513
506#1378,550,533
453#1275,551,515
449#1244,553,503
461#1278,576,509
446#1232,500,508
419#1197,575,515
427#1234,539,506
368#1062,390,473
457#1276,512,513
481#1318,509,526
454#1258,524,502
423#1156,545,446
501#1372,548,528
487#1335,537,519
457#1279,487,511
470#1300,531,510
438#1220,526,526
485#1334,549,508
470#1267,527,502
474#1317,520,514
479#1321,531,508
480#1325,524,511
492#1369,557,521
241#713,260,356
478#1291,523,511
487#1322,546,515
487#1334,523,527
476#1327,552,519
472#1308,521,510
475#1332,503,520
455#1279,544,516
410#1119,534,442
467#1267,516,502
479#1340,541,517
494#1366,537,526
459#1262,535,506
494#1381,547,520
456#1256,509,510
396#1163,453,505
403#1169,433,510
472#1309,531,516
445#1257,538,511
461#1270,554,509
425#1202,532,505
428#1195,575,486
496#1363,528,532
442#1201,537,484
480#1306,541,504
446#1248,475,515
472#1315,556,507
449#1256,496,501
448#1251,536,509
419#1192,450,489
468#1275,521,503
471#1301,500,516
403#1150,524,485
523#1507,551,522
